time,datetime,Group4-2_S6_MassFlowRate,Group4-2_S6_FlowVelocity,Group4-2_S6_Volume,Group4-2_S6_VolumetricFlowRate,Group4-2_S6_Mass,Group4-2_S6_Energy,Group4-2_S6_Temperature,Group4-2_S6_Pressure,duration,recording_timestamp
1753116443918,Jul 21 2025 16:47:23.918,1.7799999713898,1.3999999761581,2795.3508300781,1.3700000047684,3494.0456542969,118.44808197021,27.700000762939,5.6500000953674,9521,2025-07-21T16:39:33.101712
1753116443928,Jul 21 2025 16:47:23.928,1.7400000095367,1.3999999761581,2795.3508300781,1.3500000238419,3494.0456542969,118.44808197021,27.700000762939,5.6500000953674,9577,2025-07-21T16:39:33.140575
1753116443938,Jul 21 2025 16:47:23.938,1.7200000286102,1.3999999761581,2795.3508300781,1.3300000429153,3494.0456542969,118.44808197021,27.700000762939,5.6500000953674,9764,2025-07-21T16:39:33.140635
1753116443948,Jul 21 2025 16:47:23.948,1.7000000476837,1.2999999523163,2795.3508300781,1.3200000524521,3494.0456542969,118.44808197021,27.60000038147,5.6500000953674,9805,2025-07-21T16:39:33.140635
1753116443958,Jul 21 2025 16:47:23.958,1.6799999475479,1.2999999523163,2795.3508300781,1.2999999523163,3494.0456542969,118.44808197021,27.60000038147,5.6500000953674,9605,2025-07-21T16:39:33.140635
1753116443968,Jul 21 2025 16:47:23.968,1.6499999761581,1.2999999523163,2795.3508300781,1.2799999713898,3494.0456542969,118.44808197021,27.5,5.6500000953674,9653,2025-07-21T16:39:33.179882
1753116443978,Jul 21 2025 16:47:23.978,1.6100000143051,1.2999999523163,2795.3508300781,1.25,3494.0456542969,118.44808197021,27.5,5.6500000953674,9557,2025-07-21T16:39:33.179882
1753116443988,Jul 21 2025 16:47:23.988,1.5800000429153,1.2999999523163,2795.3508300781,1.2300000190735,3494.0456542969,118.44808197021,27.5,5.6500000953674,9582,2025-07-21T16:39:33.179882
1753116443998,Jul 21 2025 16:47:23.998,1.5599999427795,1.2000000476837,2795.3508300781,1.2000000476837,3494.0456542969,118.44808197021,27.39999961853,5.6500000953674,9601,2025-07-21T16:39:33.180386
1753116444008,Jul 21 2025 16:47:24.008,1.5299999713898,1.2000000476837,2795.3508300781,1.1799999475479,3494.0456542969,118.44808197021,27.39999961853,5.6500000953674,9590,2025-07-21T16:39:33.220404
1753116444017,Jul 21 2025 16:47:24.018,1.5,1.2000000476837,2795.3510742188,1.1599999666214,3494.0456542969,118.44808197021,27.39999961853,5.6500000953674,10533,2025-07-21T16:39:33.220455
1753116444028,Jul 21 2025 16:47:24.028,1.4900000095367,1.2000000476837,2795.3510742188,1.1499999761581,3494.0456542969,118.44808197021,27.299999237061,5.6500000953674,9512,2025-07-21T16:39:33.220455
1753116444038,Jul 21 2025 16:47:24.038,1.4700000286102,1.2000000476837,2795.3510742188,1.1399999856949,3494.0456542969,118.44808197021,27.299999237061,5.6500000953674,9497,2025-07-21T16:39:33.220455
1753116444048,Jul 21 2025 16:47:24.048,1.4500000476837,1.1000000238419,2795.3510742188,1.1200000047684,3494.0456542969,118.44808197021,27.299999237061,5.6599998474121,9517,2025-07-21T16:39:33.260396
1753116444058,Jul 21 2025 16:47:24.058,1.4299999475479,1.1000000238419,2795.3510742188,1.1000000238419,3494.0456542969,118.44808197021,27.200000762939,5.6500000953674,9772,2025-07-21T16:39:33.260396
1753116444068,Jul 21 2025 16:47:24.068,1.4099999666214,1.1000000238419,2795.3510742188,1.0900000333786,3494.0456542969,118.44808197021,27.200000762939,5.6500000953674,9643,2025-07-21T16:39:33.260900
1753116444078,Jul 21 2025 16:47:24.078,1.3999999761581,1.1000000238419,2795.3510742188,1.0800000429153,3494.0456542969,118.44808197021,27.200000762939,5.6599998474121,9609,2025-07-21T16:39:33.260900
1753116444088,Jul 21 2025 16:47:24.088,1.3999999761581,1.1000000238419,2795.3510742188,1.0800000429153,3494.0456542969,118.44808197021,27.10000038147,5.6599998474121,9641,2025-07-21T16:39:33.300267
1753116444098,Jul 21 2025 16:47:24.098,1.3799999952316,1.1000000238419,2795.3510742188,1.0700000524521,3494.0456542969,118.44808197021,27.10000038147,5.6599998474121,9683,2025-07-21T16:39:33.300267
